gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,1,10,1,No,Fiber_optic,No,No_internet_service,No_internet_service,Yes,No,No,Month_to_month,No,Electronic_check,40.35151843,776.3053568,0
1,1,0,1,28,1,No_phone_service,DSL,No,Yes,No,No,No,Yes,Month_to_month,No,Bank_transfer_(automatic),105.6328469,1755.717066,0
0,0,0,1,9,1,No,DSL,No,No,No,No,No_internet_service,Yes,One_year,No,Bank_transfer_(automatic),88.40333281,1706.369354,0
0,0,0,1,38,0,No,Fiber_optic,No,No,No_internet_service,Yes,Yes,No,Month_to_month,No,Bank_transfer_(automatic),27.11971582,1042.362064,0
0,1,0,0,3,1,No,DSL,No,No_internet_service,No_internet_service,No_internet_service,No,No,One_year,Yes,Bank_transfer_(automatic),91.63388755,3390.332788,0
0,0,1,1,20,0,No,DSL,Yes,No_internet_service,No,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Mailed_check,87.96,1954.07,0
0,0,0,1,32,1,No,DSL,Yes,Yes,No_internet_service,No,No,No,Month_to_month,Yes,Bank_transfer_(automatic),28.36154924,3723.708702,0
0,1,1,1,1,1,Yes,DSL,No,No_internet_service,No,No,No,No_internet_service,Month_to_month,No,Credit_card_(automatic),46.18031026,342.016775,0
1,0,0,0,58,0,Yes,DSL,No_internet_service,No_internet_service,No,No_internet_service,No,No,Month_to_month,No,Bank_transfer_(automatic),47.47534216,189.1819245,0
1,1,0,1,14,0,No,Fiber_optic,Yes,No_internet_service,No,No,No_internet_service,No,Month_to_month,Yes,Mailed_check,37.09180048,3046.45,0
0,0,0,1,59,1,No,DSL,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Bank_transfer_(automatic),20.26978722,457.5664014,0
1,0,0,1,37,0,No,DSL,No,No,No,No_internet_service,No,No,One_year,Yes,Electronic_check,35.76081707,597.0682031,0
0,1,0,0,56,1,No,DSL,No,No,No,No_internet_service,No,No,Two_year,No,Bank_transfer_(automatic),110.5125565,4958.320141,0
0,1,0,1,68,1,No,DSL,No_internet_service,No_internet_service,No_internet_service,No,No_internet_service,No,Month_to_month,No,Credit_card_(automatic),97.78568456,4869.16663,0
0,0,0,0,49,0,No_phone_service,Fiber_optic,No,No,No_internet_service,No,No,No_internet_service,Month_to_month,No,Electronic_check,80.12423405,2937.805801,1
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,1,0,0,42,0,No_phone_service,DSL,No_internet_service,No_internet_service,No,No,No,No_internet_service,One_year,No,Credit_card_(automatic),37.9,4365.39,0
0,0,0,1,59,0,No,DSL,No_internet_service,No_internet_service,No,No_internet_service,No_internet_service,No_internet_service,Month_to_month,No,Credit_card_(automatic),42.98311953,739.6737159,0
0,0,0,0,24,1,No,Fiber_optic,No,No_internet_service,No,No,No,No_internet_service,Month_to_month,No,Electronic_check,45.02563554,1692.841297,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,0,1,1,42,1,No,DSL,No,Yes,No_internet_service,No_internet_service,No_internet_service,No,One_year,No,Bank_transfer_(automatic),57.84,2716.56,0
0,1,1,0,47,0,No_phone_service,DSL,No,No_internet_service,No,No,Yes,No_internet_service,One_year,No,Bank_transfer_(automatic),57.24005096,1185.056753,0
0,1,0,0,65,0,No,Fiber_optic,No,Yes,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month_to_month,No,Credit_card_(automatic),88.26687387,4581.704554,0
1,1,1,1,35,0,No_phone_service,DSL,No,No,No,No_internet_service,No,No_internet_service,Month_to_month,No,Credit_card_(automatic),105.44,4551.73,0
0,0,1,0,22,0,No_phone_service,No,No_internet_service,No_internet_service,No,No,Yes,No,Month_to_month,Yes,Mailed_check,70.74149229,875.4503081,0
0,0,1,0,30,0,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,No,Credit_card_(automatic),68.71,1152.72,0
1,0,1,1,27,1,No,Fiber_optic,No,No,No,No,Yes,No,Month_to_month,No,Credit_card_(automatic),28.37,2951.37,0
1,0,0,0,19,1,No,DSL,No,No,No,No_internet_service,Yes,No,Two_year,Yes,Bank_transfer_(automatic),50.73472287,3953.241473,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,1,0,0,69,0,No,DSL,No,Yes,No_internet_service,No,No,No,One_year,Yes,Credit_card_(automatic),45.35909233,2935.050949,0
0,0,1,1,49,0,No,DSL,Yes,No_internet_service,No,No,No,No,Two_year,No,Credit_card_(automatic),63.87245947,1882.295144,0
0,0,1,0,3,1,Yes,No,No,No_internet_service,No,No,No_internet_service,No,Month_to_month,Yes,Electronic_check,26.79168135,4641.403891,0
0,1,1,1,44,0,No,Fiber_optic,No_internet_service,No_internet_service,No,No,No_internet_service,No,Month_to_month,No,Electronic_check,62.74,1356.75,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,1,0,1,18,0,No,DSL,No_internet_service,No_internet_service,No,No,No,No,Month_to_month,Yes,Bank_transfer_(automatic),82.53,3347.54,0
1,1,0,0,45,1,No,Fiber_optic,No_internet_service,No,No,No,No,Yes,Month_to_month,Yes,Bank_transfer_(automatic),39.15536894,2416.032366,0
0,0,0,0,3,0,No,DSL,No,No,No,No,No_internet_service,No,Month_to_month,No,Credit_card_(automatic),43.60454945,1060.713505,0
0,0,1,0,16,0,No,DSL,No,No,No_internet_service,No_internet_service,No,No,Two_year,No,Credit_card_(automatic),58.60933145,1353.858697,0
1,0,0,1,71,1,No,DSL,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),36.06752426,1447.600909,0
1,1,0,0,16,1,No,Fiber_optic,Yes,No,No,No,Yes,Yes,Month_to_month,No,Mailed_check,101.9750921,1935.970613,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,1,1,0,24,1,No,DSL,Yes,No_internet_service,No_internet_service,No_internet_service,Yes,Yes,Two_year,No,Bank_transfer_(automatic),46.90965357,301.1844744,0
1,1,1,0,3,0,No,DSL,No,No,No,No,No,No,Month_to_month,Yes,Bank_transfer_(automatic),71.26795698,1378.674336,0
0,1,0,1,71,1,No,DSL,No,No,No,Yes,Yes,No,Month_to_month,No,Bank_transfer_(automatic),39.35085457,840.5855784,0
0,0,1,1,4,0,No,DSL,No,No,No_internet_service,No,No,No,Month_to_month,No,Credit_card_(automatic),84.485267,2726.974325,0
1,1,0,1,38,0,No,DSL,No,No,Yes,No,No,No,One_year,No,Bank_transfer_(automatic),65.96334893,4729.844832,0
1,1,0,0,36,1,No_phone_service,Fiber_optic,No,No_internet_service,No,No,No,No,Month_to_month,No,Bank_transfer_(automatic),103.9880151,3884.458286,0
1,1,1,1,58,0,No,Fiber_optic,No,No,No,No,No,No,Month_to_month,No,Credit_card_(automatic),99.77570452,2655.821302,0
1,1,0,1,37,0,No,Fiber_optic,No,No,Yes,No_internet_service,No_internet_service,No,Two_year,No,Electronic_check,92.68054891,3878.965308,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,0,1,1,21,0,No,DSL,No,No,No_internet_service,No,No_internet_service,No,One_year,No,Bank_transfer_(automatic),54.79034248,1587.610365,0
1,1,1,1,66,0,No,DSL,No_internet_service,No,No,No,No_internet_service,No_internet_service,One_year,No,Bank_transfer_(automatic),46.15098352,4964.521506,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,1,1,1,29,1,No,Fiber_optic,No_internet_service,Yes,Yes,No,No,Yes,Month_to_month,No,Credit_card_(automatic),29.66,1529.61,0
0,1,1,1,3,0,No,DSL,No,No,Yes,No_internet_service,No_internet_service,No,Month_to_month,Yes,Electronic_check,43.89526776,3405.249521,0
0,1,1,1,16,0,No,Fiber_optic,No,Yes,No_internet_service,No,No,No,Month_to_month,No,Bank_transfer_(automatic),41.91,4821.43,0
1,0,0,1,21,1,No,DSL,No,No,No,No,No,Yes,Two_year,Yes,Bank_transfer_(automatic),109.3349183,2028.459529,0
1,0,0,0,52,1,No,Fiber_optic,No,No,No,No_internet_service,No,No,Month_to_month,No,Bank_transfer_(automatic),58.04310847,4470.637215,0
1,0,1,0,22,0,No_phone_service,DSL,Yes,No,No,No,Yes,No,One_year,No,Credit_card_(automatic),47.88906637,839.1599967,0
0,0,0,1,59,0,No_phone_service,DSL,Yes,No,No,No,No,No,One_year,No,Credit_card_(automatic),113.1816162,141.1086218,0
1,0,1,0,67,1,No,Fiber_optic,No_internet_service,No,No,No,No,No,One_year,No,Bank_transfer_(automatic),44.34054155,1749.600312,0
1,1,1,0,50,0,No,DSL,No,No,No,No_internet_service,Yes,No_internet_service,One_year,No,Bank_transfer_(automatic),67.26895365,1171.826484,0
1,1,1,1,42,1,No_phone_service,DSL,No,No,No_internet_service,No,No_internet_service,No,Month_to_month,No,Electronic_check,55.65289436,1215.221952,0
0,0,0,1,21,1,No,Fiber_optic,No,No,No,No_internet_service,No,No,Month_to_month,No,Bank_transfer_(automatic),98.27179433,1270.482621,0
0,1,0,0,71,0,No_phone_service,DSL,No,No_internet_service,No,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Bank_transfer_(automatic),50.1583456,4024.837325,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,0,0,0,49,0,No,Fiber_optic,No,No,No,No,No,No,Two_year,No,Credit_card_(automatic),65.36909901,4580.983371,0
0,1,0,0,66,0,No,Fiber_optic,No_internet_service,No,No,No,No,Yes,One_year,Yes,Bank_transfer_(automatic),62.31,1787.55,0
1,1,1,0,13,0,No,DSL,No,No,No,No_internet_service,No,Yes,One_year,No,Bank_transfer_(automatic),111.1795363,3695.167848,0
0,1,1,1,22,1,No_phone_service,DSL,No_internet_service,Yes,No,Yes,No_internet_service,No,One_year,Yes,Bank_transfer_(automatic),90.89328665,4439.431857,0
1,0,1,0,17,1,No,Fiber_optic,No,No_internet_service,No_internet_service,No,No,No_internet_service,One_year,No,Bank_transfer_(automatic),42.50698145,1616.579053,0
1,1,0,1,55,1,No,DSL,No,No,Yes,No,No,No,Month_to_month,No,Credit_card_(automatic),23.66615121,704.3492641,0
0,1,1,0,39,1,No,DSL,No_internet_service,No_internet_service,No,No,No,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),54.33607141,4472.812622,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,0,0,0,47,0,No,Fiber_optic,No,No,No_internet_service,No,No_internet_service,No,One_year,No,Credit_card_(automatic),99.23,954.78,0
1,1,1,1,49,0,No,DSL,Yes,No,No,No_internet_service,No,Yes,Month_to_month,No,Bank_transfer_(automatic),52.04701237,3589.615383,0
0,0,1,1,27,0,No_phone_service,DSL,No,No_internet_service,No,No_internet_service,No,No,Two_year,No,Bank_transfer_(automatic),49.4693747,4333.528792,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,0,0,1,6,0,No_phone_service,DSL,No,No,No,Yes,No,Yes,One_year,No,Bank_transfer_(automatic),38.68,2550.06,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,1,1,0,16,0,No_phone_service,DSL,No_internet_service,No,Yes,No,No_internet_service,No,Month_to_month,No,Credit_card_(automatic),28.76,2475.45,0
1,0,0,1,31,0,No,DSL,No,No,No,No,No,No,Month_to_month,No,Credit_card_(automatic),72.27096568,2606.987065,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,0,0,0,50,0,No,Fiber_optic,Yes,Yes,No,No,No,No,Month_to_month,No,Bank_transfer_(automatic),22.6,2316.72,0
1,1,0,1,68,0,Yes,DSL,No,No,Yes,No_internet_service,No,No_internet_service,Month_to_month,No,Credit_card_(automatic),114.3849541,898.7551574,0
1,1,1,0,50,1,No,DSL,No,No,Yes,No_internet_service,No,No,Month_to_month,No,Credit_card_(automatic),54.56618643,3158.659316,0
0,0,0,1,39,1,No,DSL,No,Yes,No,No_internet_service,No,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),53.86104708,1279.517963,0
1,1,0,0,34,1,No,DSL,No,No,No,No,No,No,Month_to_month,No,Bank_transfer_(automatic),50.35289866,2771.275041,0
1,1,0,1,49,0,No,DSL,No,Yes,No,No,No_internet_service,No,Month_to_month,Yes,Credit_card_(automatic),104.4415983,1821.030883,0
0,1,1,0,66,0,No_phone_service,DSL,No_internet_service,No,No_internet_service,Yes,No,No,Month_to_month,No,Bank_transfer_(automatic),66.42,924.35,0
0,0,1,1,67,0,No_phone_service,No,No,No,No,No,No,No,One_year,No,Credit_card_(automatic),78.02546296,4440.536613,0
0,1,0,0,6,0,No,DSL,No,No,No_internet_service,No,No,No,Month_to_month,No,Credit_card_(automatic),108.2156112,2242.126042,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,1,1,0,16,1,No,DSL,No,No,No,No,No,No,Month_to_month,No,Bank_transfer_(automatic),80.74388645,3613.702177,0
1,1,0,0,64,0,No,No,No,No,No,Yes,No,No,Month_to_month,No,Electronic_check,31.00555728,3804.691994,0
0,0,0,0,24,1,No,DSL,Yes,No,Yes,No,No_internet_service,No,Month_to_month,Yes,Credit_card_(automatic),51.05,2151.74,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,0,0,1,21,0,No,Fiber_optic,No,No,No,No,No,No,Month_to_month,No,Electronic_check,98.70067743,2300.933016,0
0,1,1,0,56,0,No,No,Yes,No,No,No_internet_service,No,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),30.46945561,4451.00334,0
1,0,1,0,19,0,No_phone_service,DSL,No,No_internet_service,No,No_internet_service,No,No,One_year,No,Bank_transfer_(automatic),61.91858501,4429.975649,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,0,1,0,18,0,No_phone_service,No,No_internet_service,No,No,No,No,Yes,Month_to_month,No,Bank_transfer_(automatic),106.8852948,2764.566997,0
1,1,0,0,8,1,No_phone_service,DSL,Yes,No,No,No,No,No,Month_to_month,No,Electronic_check,30.62,1115.78,0
0,1,1,0,48,1,No_phone_service,No,No,Yes,No_internet_service,No,No,No_internet_service,Month_to_month,Yes,Bank_transfer_(automatic),42.74541215,2274.808366,0
0,0,1,0,70,1,No,No,No_internet_service,No,No_internet_service,No,No,No,Month_to_month,No,Bank_transfer_(automatic),53.5161325,3979.855694,0
1,1,0,0,46,1,No,DSL,No,No,No,No_internet_service,No,No,Month_to_month,No,Bank_transfer_(automatic),24.84865144,4339.97929,0
0,1,1,1,8,0,No,DSL,No,No,No,No,No,No,Month_to_month,No,Bank_transfer_(automatic),21.56,1917.42,0
0,1,0,1,20,1,No,DSL,No,No,No,No,No,No,Month_to_month,No,Mailed_check,102.4477617,1237.251081,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,1,0,1,13,1,No,Fiber_optic,No_internet_service,No,No,No,No,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),45.18561916,1644.557942,0
1,1,1,1,69,0,No,Fiber_optic,No,No,No,No_internet_service,No,No_internet_service,Month_to_month,Yes,Credit_card_(automatic),73.97901225,807.6727197,0
0,0,1,0,60,1,Yes,Fiber_optic,No_internet_service,No_internet_service,No,No,No,No,Month_to_month,Yes,Credit_card_(automatic),90.32929503,3028.578658,0
1,0,0,1,17,0,No,No,No,No_internet_service,No,No,No,No,One_year,No,Electronic_check,115.96,2239.95,0
1,0,1,0,26,1,No,Fiber_optic,No,No,No,No,No,Yes,Month_to_month,No,Bank_transfer_(automatic),29.73951164,584.3952672,0
1,0,1,0,24,1,No,DSL,No_internet_service,No,No,No_internet_service,Yes,No,Month_to_month,No,Bank_transfer_(automatic),56.89181501,2210.334074,0
1,0,0,0,38,0,No,No,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,Month_to_month,No,Mailed_check,119.0985052,398.5029677,0
0,1,1,1,15,1,No,DSL,No,No,Yes,No,No_internet_service,No,One_year,No,Electronic_check,51.91669901,2427.917388,0
1,1,0,0,2,1,No,DSL,No,Yes,No,No_internet_service,No,No,Month_to_month,No,Bank_transfer_(automatic),75.77758915,3889.266541,0
0,0,1,0,23,0,Yes,No,No_internet_service,No,No_internet_service,Yes,No,No,One_year,No,Bank_transfer_(automatic),53.04600942,1021.379701,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,1,0,0,38,1,No,DSL,No_internet_service,No,No_internet_service,No_internet_service,No,No,Month_to_month,No,Bank_transfer_(automatic),49.53201142,1639.955551,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,0,1,0,37,0,No_phone_service,DSL,No,No,No,No,No_internet_service,No_internet_service,Month_to_month,No,Electronic_check,88.65414994,1171.762684,0
0,0,0,0,32,1,No_phone_service,DSL,No_internet_service,No,No_internet_service,No,No,No,One_year,No,Electronic_check,23.77186588,4996.095558,0
1,0,0,0,36,0,No,DSL,No,No,No_internet_service,No,No,No,One_year,No,Bank_transfer_(automatic),89.44044373,993.6487475,0
1,0,1,0,64,1,No,DSL,No_internet_service,No,No,Yes,No,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),57.92156815,2827.084949,0
1,1,0,0,61,0,No_phone_service,DSL,No,No_internet_service,No,Yes,No,No,Month_to_month,No,Bank_transfer_(automatic),95.92,3206.44,0
0,1,1,1,8,0,Yes,DSL,No,No,No,No,No,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),48.23538349,3391.929674,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,1,0,0,43,0,No_phone_service,DSL,No_internet_service,No,No,No,No_internet_service,Yes,Month_to_month,No,Bank_transfer_(automatic),93.61303718,4381.851168,0
1,0,1,0,69,1,No_phone_service,DSL,No,No,No_internet_service,No,No_internet_service,No,Two_year,No,Bank_transfer_(automatic),29.85367353,4806.271448,0
0,1,0,1,16,0,No_phone_service,DSL,No,No,No_internet_service,No_internet_service,No,No,One_year,No,Bank_transfer_(automatic),111.4539865,1956.067793,0
0,1,1,0,54,0,No,DSL,No,No,No,No_internet_service,No,Yes,Month_to_month,No,Electronic_check,95.85096845,1878.629468,0
0,0,1,1,39,1,No,DSL,No_internet_service,No,No,No,No_internet_service,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),30.06019201,3870.789964,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,1,1,0,24,0,No,DSL,No,No,Yes,No,No_internet_service,No_internet_service,Month_to_month,Yes,Bank_transfer_(automatic),89.31,1266.08,0
0,0,1,0,23,0,No,DSL,Yes,No_internet_service,Yes,Yes,No,No_internet_service,Month_to_month,No,Credit_card_(automatic),104.1701893,498.649706,0
0,1,0,1,30,1,No,DSL,No_internet_service,No,No,No_internet_service,No,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),74.28944297,3177.588554,0
1,1,0,1,37,1,No,DSL,Yes,No_internet_service,No,No,No,No,Month_to_month,Yes,Electronic_check,20.62,919.26,0
1,0,1,0,36,1,No,DSL,No,No,No_internet_service,No,No,No,Two_year,Yes,Bank_transfer_(automatic),82.12041675,4256.759109,0
1,0,1,1,9,1,No_phone_service,DSL,No,No,No,Yes,Yes,No_internet_service,Month_to_month,No,Bank_transfer_(automatic),34.28584181,2751.461982,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,0,1,1,48,0,No,Fiber_optic,Yes,Yes,No,No,No,No_internet_service,Month_to_month,Yes,Electronic_check,97.54374301,3631.688866,0
0,1,0,0,36,1,No,DSL,No,No_internet_service,No_internet_service,Yes,No,No,Month_to_month,No,Bank_transfer_(automatic),60.56554483,2030.61485,0
1,0,0,0,29,1,No_phone_service,DSL,No,No_internet_service,No_internet_service,No,No,Yes,Month_to_month,No,Bank_transfer_(automatic),103.21,2465.21,0
1,0,1,0,65,0,No,DSL,No,No,No,No,No,No_internet_service,Two_year,No,Bank_transfer_(automatic),56.71946168,3950.873733,0
1,0,1,0,10,1,No,DSL,No_internet_service,No,No,No_internet_service,Yes,No_internet_service,Month_to_month,Yes,Bank_transfer_(automatic),58.24911091,4118.070598,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,0,1,0,69,0,No,DSL,No,No,Yes,No,No,No,One_year,No,Bank_transfer_(automatic),25.96691083,499.5212255,0
0,1,1,0,63,0,Yes,Fiber_optic,Yes,Yes,No_internet_service,No_internet_service,No,No,One_year,No,Bank_transfer_(automatic),50.83656256,1348.979896,0
0,0,0,1,25,0,No_phone_service,DSL,No,No,No_internet_service,Yes,No_internet_service,No_internet_service,One_year,No,Bank_transfer_(automatic),61.8075102,4593.285936,0
1,1,0,1,26,0,No_phone_service,DSL,No_internet_service,No,No,No,Yes,No,One_year,No,Bank_transfer_(automatic),61.55,455.08,0
1,1,1,0,15,0,No,DSL,No,No,No_internet_service,No,No_internet_service,No_internet_service,One_year,Yes,Bank_transfer_(automatic),50.10200759,2440.874111,0
1,0,0,1,61,1,No,DSL,No,No_internet_service,No,No_internet_service,No,No,Month_to_month,Yes,Credit_card_(automatic),59.62246201,3309.938288,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,0,1,0,19,0,No_phone_service,DSL,No,No,No_internet_service,No,No,Yes,One_year,No,Bank_transfer_(automatic),30.52,3548.94,0
0,0,0,0,1,1,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic_check,95.0,95.0,1
1,1,0,0,19,0,Yes,DSL,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Yes,Month_to_month,No,Bank_transfer_(automatic),73.32974997,4804.200072,0
1,1,1,0,8,1,No_phone_service,DSL,No,No_internet_service,No,No_internet_service,No_internet_service,Yes,Month_to_month,Yes,Bank_transfer_(automatic),98.98572751,1645.715159,0
